17:07:32 INFO  manager.ApplicationManager - Tests stars with Chrome
17:07:56 INFO  manager.MyListener - Start search element by locator-->By.id: city
17:07:56 INFO  manager.MyListener - The element with locator-->By.id: city was found
17:07:57 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (2b0e361feeef31b3c0715ab9fed9eacc)] -> id: city]
17:07:57 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
17:07:57 INFO  manager.MyListener - The element with locator-->By.cssSelector: div.pac-item was found
17:07:57 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (2b0e361feeef31b3c0715ab9fed9eacc)] -> css selector: div.pac-item]
17:07:57 INFO  manager.MyListener - Start search element by locator-->By.id: dates
17:07:57 INFO  manager.MyListener - The element with locator-->By.id: dates was found
17:07:57 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (2b0e361feeef31b3c0715ab9fed9eacc)] -> id: dates]
17:07:58 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
17:07:58 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
