21:06:00 INFO  manager.ApplicationManager - Tests stars with Chrome
21:06:07 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
21:06:22 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
21:06:22 INFO  tests.TestBase - Test Registration Positive starts with user--->User{name='null', lastName='null', email='rona@666mail.ru', password='KoronA10!'}
21:06:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
21:06:22 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
21:06:22 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (c9e6e133469f09da1a5d944eef4ad024)] -> xpath: //a[text()=' Log in ']]
21:06:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
21:06:22 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
21:06:22 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (c9e6e133469f09da1a5d944eef4ad024)] -> xpath: //input[@id='email']]
21:06:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
21:06:22 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
21:06:22 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (c9e6e133469f09da1a5d944eef4ad024)] -> xpath: //input[@id='password']]
21:06:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
21:06:22 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
21:06:27 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
21:06:27 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
21:06:27 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
21:06:27 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
21:06:27 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (c9e6e133469f09da1a5d944eef4ad024)] -> xpath: //button[text()='Ok']]
21:06:27 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
21:06:42 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
21:06:42 INFO  tests.TestBase - Test Registration Positive starts with user--->User{name='null', lastName='null', email='rona@666mail.ru', password='KoronA10!'}
21:06:42 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
21:06:42 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
21:06:42 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (c9e6e133469f09da1a5d944eef4ad024)] -> xpath: //a[text()=' Log in ']]
21:06:42 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
21:06:43 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
21:06:43 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (c9e6e133469f09da1a5d944eef4ad024)] -> xpath: //input[@id='email']]
21:06:43 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
21:06:43 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
21:06:43 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (c9e6e133469f09da1a5d944eef4ad024)] -> xpath: //input[@id='password']]
21:06:43 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
21:06:43 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
21:06:48 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
21:06:48 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
21:06:48 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
21:06:48 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
21:06:48 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (c9e6e133469f09da1a5d944eef4ad024)] -> xpath: //button[text()='Ok']]
