18:56:03 INFO  manager.ApplicationManager - Tests stars with Chrome
18:56:13 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
18:56:28 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
18:56:28 INFO  tests.TestBase - Test Registration Positive starts with user--->User{name='null', lastName='null', email='rona666@mail.ru', password='KoronA10!'}
18:56:28 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
18:56:28 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
18:56:28 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //a[text()=' Log in ']]
18:56:28 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
18:56:28 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
18:56:28 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='email']]
18:56:28 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
18:56:28 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
18:56:28 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='password']]
18:56:28 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
18:56:29 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
18:56:31 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: .dialog-container
18:56:31 INFO  manager.MyListener - The element with locator-->By.cssSelector: .dialog-container was found
18:56:31 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: .dialog-container h2
18:56:31 INFO  manager.MyListener - The element with locator-->By.cssSelector: .dialog-container h2 was found
18:56:31 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:56:31 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:56:31 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:56:31 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:56:31 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //button[text()='Ok']]
18:56:31 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
18:56:31 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
18:56:31 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Logout ']
18:56:31 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Logout '] was found
18:56:31 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //a[text()=' Logout ']]
18:56:31 INFO  tests.TestBase - Test Registration Positive starts with user--->User{name='null', lastName='null', email='rona666@mail.ru', password='KoronA10!'}
18:56:31 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
18:56:31 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
18:56:31 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //a[text()=' Log in ']]
18:56:31 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
18:56:31 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
18:56:31 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='email']]
18:56:31 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
18:56:31 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
18:56:31 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='password']]
18:56:31 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
18:56:32 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: .dialog-container
18:56:34 INFO  manager.MyListener - The element with locator-->By.cssSelector: .dialog-container was found
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: .dialog-container h2
18:56:34 INFO  manager.MyListener - The element with locator-->By.cssSelector: .dialog-container h2 was found
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:56:34 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:56:34 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:56:34 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //button[text()='Ok']]
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
18:56:34 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Logout ']
18:56:34 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Logout '] was found
18:56:34 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //a[text()=' Logout ']]
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
18:56:34 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
18:56:34 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //a[text()=' Log in ']]
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
18:56:34 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
18:56:34 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='email']]
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
18:56:34 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
18:56:34 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='password']]
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()="It'snot look like email"]
18:56:34 INFO  manager.MyListener - The element with locator-->By.xpath: //div[text()="It'snot look like email"] was found
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
18:56:34 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
18:56:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:56:50 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:56:50 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
18:57:05 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
18:57:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
18:57:05 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
18:57:05 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //a[text()=' Log in ']]
18:57:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
18:57:05 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
18:57:05 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='email']]
18:57:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
18:57:05 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
18:57:05 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='password']]
18:57:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
18:57:05 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
18:57:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //mat-dialog-container[@role='dialog']
18:57:05 INFO  manager.MyListener - The element with locator-->By.xpath: //mat-dialog-container[@role='dialog'] was found
18:57:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@aria-modal='true']
18:57:05 INFO  manager.MyListener - The element with locator-->By.xpath: //*[@aria-modal='true'] was found
18:57:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:57:06 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:57:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:57:06 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:57:06 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //button[text()='Ok']]
18:57:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
18:57:21 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
18:57:21 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
18:57:21 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
18:57:21 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //a[text()=' Log in ']]
18:57:21 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
18:57:21 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
18:57:21 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='email']]
18:57:21 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
18:57:21 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
18:57:21 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='password']]
18:57:21 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
18:57:21 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
18:57:21 INFO  manager.MyListener - Start search element by locator-->By.xpath: //mat-dialog-container[@role='dialog']
18:57:21 INFO  manager.MyListener - The element with locator-->By.xpath: //mat-dialog-container[@role='dialog'] was found
18:57:21 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@aria-modal='true']
18:57:21 INFO  manager.MyListener - The element with locator-->By.xpath: //*[@aria-modal='true'] was found
18:57:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:57:22 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:57:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:57:22 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:57:22 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //button[text()='Ok']]
18:57:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
18:57:37 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
18:57:37 INFO  tests.TestBase - Start with email--->rona666@mail.ruWith password--->KoronA10!
18:57:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
18:57:37 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
18:57:37 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //a[text()=' Log in ']]
18:57:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
18:57:37 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
18:57:37 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='email']]
18:57:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
18:57:37 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
18:57:37 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='password']]
18:57:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
18:57:37 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
18:57:37 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: .dialog-container
18:57:38 INFO  manager.MyListener - The element with locator-->By.cssSelector: .dialog-container was found
18:57:38 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: .dialog-container h2
18:57:38 INFO  manager.MyListener - The element with locator-->By.cssSelector: .dialog-container h2 was found
18:57:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:57:38 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:57:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:57:38 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:57:38 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //button[text()='Ok']]
18:57:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
18:57:38 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
18:57:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Logout ']
18:57:38 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Logout '] was found
18:57:38 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //a[text()=' Logout ']]
18:57:38 INFO  tests.TestBase - Start with email--->rona666@mail.ruWith password--->KoronA10!
18:57:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
18:57:38 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
18:57:38 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //a[text()=' Log in ']]
18:57:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
18:57:38 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
18:57:38 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='email']]
18:57:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
18:57:39 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
18:57:39 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0bfe089efa87c0ba32e89db36dc829ba)] -> xpath: //input[@id='password']]
18:57:39 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
18:57:39 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
